timestamp,program,ip_src,ip_dest,port_src,port_dest,protocol,payload_size,packet_count
1681227255.0,Unknown,10.3.141.250,66.22.243.13,55473,50002,UDP,27419,177
1681227255.0,Unknown,66.22.243.13,10.3.141.250,50002,55473,UDP,452,4
1681227255.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,4573,20
1681227255.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,540,3
1681227260.0,Unknown,10.3.141.250,66.22.243.13,55473,50002,UDP,9535,43
1681227260.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,1149,5
1681227260.0,Unknown,66.22.243.13,10.3.141.250,50002,55473,UDP,284,3
1681227260.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,912,5
1681227260.0,Unknown,20.50.201.201,10.3.141.250,443,45754,TCP,40,1
1681227260.0,Unknown,10.3.141.250,20.50.201.201,45754,443,TCP,2920,1
1681227265.0,Unknown,10.3.141.250,66.22.243.13,55473,50002,UDP,17906,53
1681227265.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,696,6
1681227265.0,Unknown,66.22.243.13,10.3.141.250,50002,55473,UDP,616,7
1681227265.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,250,2
1681227265.0,chrome,140.82.112.25,10.3.141.250,443,49270,TCP,129,2
1681227265.0,chrome,10.3.141.250,140.82.112.25,49270,443,TCP,81,1
1681227265.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,2234,12
1681227265.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681227270.0,Unknown,10.3.141.250,66.22.243.13,55473,50002,UDP,4938,16
1681227270.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,1733,11
1681227270.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,137,1
1681227270.0,chrome,157.240.251.6,10.3.141.250,443,48030,TCP,80,1
1681227270.0,chrome,10.3.141.250,157.240.251.6,48030,443,TCP,52,1
1681227270.0,Unknown,66.22.243.13,10.3.141.250,50002,55473,UDP,100,1
1681227270.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,8225,52
1681227270.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,188,2
1681227270.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,1588,7
1681227275.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,462,2
1681227275.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,11032,48
1681227275.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,428,4
1681227275.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,1819,8
1681227275.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,137,1
1681227280.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,16448,84
1681227280.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,160,2
1681227280.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,624,6
1681227280.0,Unknown,10.3.141.1,10.3.141.250,53,33361,UDP,374,1
1681227280.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,924,4
1681227280.0,Unknown,10.3.141.1,10.3.141.250,53,48688,UDP,425,1
1681227280.0,Unknown,50.7.252.138,10.3.141.250,9993,58822,UDP,657,1
1681227285.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,11179,60
1681227285.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,292,3
1681227285.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,1720,8
1681227285.0,Unknown,10.3.141.250,66.22.243.166,58112,50005,UDP,88,1
1681227285.0,Discord,10.3.141.250,162.159.137.234,34532,443,TCP,113,1
1681227290.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,13261,70
1681227290.0,Unknown,66.22.243.166,10.3.141.250,50005,58112,UDP,455,2
1681227290.0,Unknown,66.22.243.166,10.3.141.250,50005,36699,UDP,751,4
1681227290.0,Unknown,10.3.141.250,66.22.243.166,36699,50005,UDP,2270,12
1681227290.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,472,4
1681227290.0,Unknown,140.82.112.22,10.3.141.250,443,55918,TCP,40,1
1681227295.0,Unknown,10.3.141.250,66.22.243.166,36699,50005,UDP,3331,15
1681227295.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,16320,80
1681227295.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,288,3
1681227295.0,Unknown,66.22.243.166,10.3.141.250,50005,36699,UDP,80,1
1681227295.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,65,1
1681227295.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,65,1
1681227300.0,Unknown,10.3.141.250,66.22.243.13,35413,50002,UDP,12264,59
1681227300.0,Unknown,10.3.141.250,66.22.243.166,36699,50005,UDP,3665,16
1681227300.0,Unknown,66.22.243.13,10.3.141.250,50002,35413,UDP,224,2
1681227300.0,Unknown,66.22.243.166,10.3.141.250,50005,36699,UDP,80,1
1681227300.0,Discord,162.159.130.234,10.3.141.250,443,44612,TCP,52,1
1681227300.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,137,1
1681227470.0,Unknown,10.3.141.250,66.22.243.13,35724,50002,UDP,20587,165
1681227470.0,Unknown,66.22.243.13,10.3.141.250,50002,35724,UDP,312,2
1681227470.0,Unknown,66.22.243.166,10.3.141.250,50005,47115,UDP,766,4
1681227475.0,Unknown,10.3.141.250,66.22.243.13,35724,50002,UDP,4177,42
1681227475.0,Unknown,10.3.141.250,66.22.243.166,47115,50005,UDP,3011,14
1681227475.0,Unknown,66.22.243.13,10.3.141.250,50002,35724,UDP,352,2
1681227475.0,Unknown,66.22.243.166,10.3.141.250,50005,47115,UDP,463,2
1681227560.0,Unknown,10.3.141.250,66.22.243.13,45583,50002,UDP,17914,157
1681227560.0,Unknown,66.22.243.13,10.3.141.250,50002,45583,UDP,664,3
1681227560.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681227560.0,Unknown,10.3.141.250,66.22.243.166,53381,50005,UDP,1520,7
1681227565.0,Unknown,66.22.243.13,10.3.141.250,50002,45583,UDP,160,1
1681227565.0,Unknown,10.3.141.250,66.22.243.13,45583,50002,UDP,2756,23
1681227565.0,Unknown,10.3.141.250,66.22.243.166,53381,50005,UDP,582,4
1681227565.0,Unknown,66.22.243.166,10.3.141.250,50005,53381,UDP,1171,6
1681227570.0,Unknown,10.3.141.250,66.22.243.13,45583,50002,UDP,716,2
1681227570.0,Unknown,66.22.243.13,10.3.141.250,50002,45583,UDP,156,1
1681227570.0,Unknown,66.22.243.166,10.3.141.250,50005,53381,UDP,530,3
1681227570.0,Unknown,10.3.141.250,66.22.243.166,53381,50005,UDP,1432,7
1681227570.0,Unknown,10.3.141.250,66.22.243.13,53933,50002,UDP,3584,27
1681227570.0,Unknown,66.22.243.13,10.3.141.250,50002,53933,UDP,312,2
1681227575.0,Unknown,10.3.141.250,66.22.243.166,53381,50005,UDP,3012,15
1681227575.0,Unknown,10.3.141.250,66.22.243.13,53933,50002,UDP,11476,71
1681227575.0,Unknown,66.22.243.13,10.3.141.250,50002,53933,UDP,636,5
1681227580.0,Unknown,10.3.141.250,66.22.243.13,53933,50002,UDP,8567,47
1681227580.0,Unknown,10.3.141.250,66.22.243.166,53381,50005,UDP,2621,12
1681227580.0,chrome,10.3.141.250,157.240.251.11,53968,443,TCP,52,1
1681228145.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,28648,126
1681228145.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,3450,26
1681228145.0,chrome,10.3.141.250,185.199.108.154,37126,443,TCP,52,1
1681228150.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,12601,62
1681228150.0,chrome,185.199.108.154,10.3.141.250,443,37126,TCP,52,1
1681228150.0,Unknown,10.3.141.250,84.17.53.155,9993,9993,UDP,244,4
1681228150.0,chrome,10.3.141.250,10.3.141.130,37224,8009,TCP,120,2
1681228150.0,chrome,10.3.141.250,140.82.121.6,58336,443,TCP,611,4
1681228150.0,chrome,140.82.121.6,10.3.141.250,443,58336,TCP,1190,3
1681228150.0,chrome,10.3.141.250,157.240.251.11,53968,443,TCP,81,1
1681228150.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,5110,25
1681228150.0,chrome,157.240.251.11,10.3.141.250,443,53968,TCP,52,1
1681228150.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681228150.0,Discord,162.159.130.234,10.3.141.250,443,44612,TCP,418,1
1681228150.0,Discord,10.3.141.250,162.159.130.234,44612,443,TCP,52,1
1681228150.0,Unknown,10.3.141.250,10.3.141.1,43460,53,UDP,114,2
1681228150.0,Discord,10.3.141.250,162.159.129.232,58824,443,TCP,52,1
1681228150.0,Discord,162.159.129.232,10.3.141.250,443,58824,TCP,1500,1
1681228150.0,Unknown,52.178.17.3,10.3.141.250,443,55012,TCP,551,2
1681228155.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,4480,28
1681228155.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,31267,142
1681228155.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,156,3
1681228155.0,Unknown,10.3.141.250,10.3.141.1,34494,53,UDP,156,2
1681228155.0,Unknown,10.3.141.1,10.3.141.250,53,34494,UDP,394,2
1681228155.0,Unknown,10.3.141.250,52.178.17.3,55016,443,TCP,19975,14
1681228155.0,Unknown,52.178.17.3,10.3.141.250,443,55016,TCP,5168,15
1681228155.0,chrome,10.3.141.250,74.125.133.188,60026,5228,TCP,52,1
1681228155.0,chrome,74.125.133.188,10.3.141.250,5228,60026,TCP,52,1
1681228155.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,274,2
1681228155.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681228155.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681228155.0,Unknown,10.3.141.250,10.3.141.1,54974,53,UDP,156,2
1681228155.0,Unknown,10.3.141.1,10.3.141.250,53,54974,UDP,394,2
1681228155.0,Unknown,52.178.17.3,10.3.141.250,443,55030,TCP,3052,3
1681228155.0,Unknown,10.3.141.250,52.178.17.3,55030,443,TCP,4957,3
1681228160.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,22860,108
1681228160.0,Unknown,52.178.17.3,10.3.141.250,443,37216,TCP,2960,1
1681228160.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,5545,28
1681228160.0,chrome,10.3.141.250,10.3.141.130,46502,8008,TCP,52,1
1681228160.0,chrome,10.3.141.250,157.240.251.6,48030,443,TCP,84,1
1681228160.0,chrome,10.3.141.250,157.240.251.6,48026,443,TCP,84,1
1681228160.0,chrome,10.3.141.250,157.240.251.6,51044,443,TCP,84,1
1681228160.0,chrome,10.3.141.250,157.240.251.11,53968,443,TCP,81,1
1681228160.0,chrome,157.240.251.6,10.3.141.250,443,48030,TCP,80,1
1681228160.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681228165.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,41685,183
1681228165.0,Unknown,10.3.141.247,224.0.0.251,5353,5353,UDP,131,1
1681228165.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,668,2
1681228165.0,Unknown,10.3.141.250,52.178.17.3,37232,443,TCP,3118,2
1681228165.0,Unknown,52.178.17.3,10.3.141.250,443,37232,TCP,131,2
1681228170.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,5869,40
1681228170.0,Discord,10.3.141.250,162.159.130.234,44612,443,TCP,155,2
1681228170.0,Discord,162.159.130.234,10.3.141.250,443,44612,TCP,155,2
1681228170.0,chrome,10.3.141.250,140.82.121.6,58336,443,TCP,2485,11
1681228170.0,chrome,140.82.121.6,10.3.141.250,443,58336,TCP,2619,10
1681228170.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,274,2
1681228170.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,5312,32
1681228170.0,Unknown,10.3.141.250,10.3.141.1,36135,53,UDP,120,2
1681228170.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,104,2
1681228170.0,Unknown,10.3.141.1,10.3.141.250,53,36135,UDP,412,2
1681228170.0,chrome,10.3.141.250,142.250.186.100,57576,443,UDP,4758,21
1681228170.0,chrome,142.250.186.100,10.3.141.250,443,57576,UDP,7973,19
1681228170.0,chrome,10.3.141.250,157.240.251.11,53968,443,TCP,133,2
1681228170.0,chrome,157.240.251.11,10.3.141.250,443,53968,TCP,77,1
1681228170.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681228170.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
1681228170.0,Unknown,10.3.141.250,10.3.141.1,41564,53,UDP,156,2
1681228170.0,Unknown,10.3.141.1,10.3.141.250,53,41564,UDP,189,1
1681228170.0,Unknown,52.178.17.3,10.3.141.250,443,40540,TCP,3012,2
1681228170.0,Unknown,10.3.141.250,52.178.17.3,40540,443,TCP,597,2
1681228170.0,Unknown,10.3.141.250,10.3.141.1,40076,53,UDP,81,1
1681228170.0,Unknown,10.3.141.250,10.3.141.1,38292,53,UDP,124,2
1681228170.0,Unknown,10.3.141.1,10.3.141.250,53,40076,UDP,193,1
1681228170.0,chrome,172.217.16.202,10.3.141.250,443,60296,UDP,308,4
1681228170.0,chrome,10.3.141.250,172.217.16.202,60296,443,UDP,59,1
1681228170.0,Unknown,10.3.141.1,10.3.141.250,53,39613,UDP,317,1
1681228170.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,2276,3
1681228170.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,63,1
1681228170.0,Unknown,10.3.141.250,10.3.141.1,37352,53,UDP,65,1
1681228175.0,chrome,142.250.186.100,10.3.141.250,443,57576,UDP,57,1
1681228175.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,1029,8
1681228175.0,chrome,10.3.141.250,157.240.251.9,41874,443,UDP,912,6
1681228175.0,chrome,142.250.185.174,10.3.141.250,443,47428,UDP,205,2
1681228175.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,1564,5
1681228175.0,chrome,79.134.129.147,10.3.141.250,443,34926,TCP,60,1
1681228175.0,chrome,157.240.251.9,10.3.141.250,443,41874,UDP,2596,3
1681228175.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,9315,10
1681228175.0,chrome,79.134.129.147,10.3.141.250,443,33479,UDP,1260,1
1681228175.0,Unknown,10.3.141.250,10.3.141.1,44962,53,UDP,68,1
1681228175.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,714,5
1681228175.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681228175.0,chrome,10.3.141.250,79.134.129.147,33479,443,UDP,63,1
1681228175.0,chrome,10.3.141.250,157.240.251.6,51044,443,TCP,52,1
1681228175.0,chrome,176.28.184.84,10.3.141.250,443,44432,TCP,232,1
1681228175.0,chrome,212.34.28.145,10.3.141.250,443,52716,TCP,2482,2
1681228175.0,chrome,10.3.141.250,176.9.140.164,41186,443,TCP,1031,3
1681228175.0,chrome,157.240.251.11,10.3.141.250,443,36274,TCP,613,7
1681228175.0,chrome,10.3.141.250,157.240.251.6,42224,443,TCP,405,1
1681228175.0,chrome,157.240.251.6,10.3.141.250,443,42224,TCP,82,1
1681228175.0,chrome,157.240.251.9,10.3.141.250,443,48662,UDP,2596,3
1681228175.0,chrome,10.3.141.250,157.240.251.11,36274,443,TCP,228,3
1681228180.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,5270,35
1681228180.0,chrome,157.240.251.11,10.3.141.250,443,36274,TCP,198,3
1681228180.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,1660,5
1681228180.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,2676,4
1681228180.0,Unknown,10.3.141.250,10.3.141.1,53759,53,UDP,146,2
1681228180.0,Discord,10.3.141.250,162.159.130.235,37234,443,TCP,137,1
1681228180.0,chrome,79.134.129.147,10.3.141.250,443,42247,UDP,1260,1
1681228180.0,chrome,142.250.186.74,10.3.141.250,443,41252,UDP,419,3
1681228180.0,chrome,10.3.141.250,185.199.109.133,49848,443,TCP,52,1
1681228180.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,452,4
1681228180.0,Unknown,10.3.141.250,10.3.141.1,54053,53,UDP,156,2
1681228180.0,chrome,10.3.141.250,157.240.251.11,36274,443,TCP,562,3
1681228180.0,chrome,157.240.251.9,10.3.141.250,443,41874,UDP,76,1
1681228180.0,chrome,10.3.141.250,142.250.186.74,41252,443,UDP,716,2
1681228180.0,chrome,10.3.141.250,79.134.129.147,33479,443,UDP,285,1
1681228180.0,chrome,79.134.129.147,10.3.141.250,443,33479,UDP,1336,2
1681228180.0,chrome,157.240.251.6,10.3.141.250,443,53392,TCP,1786,4
1681228180.0,chrome,10.3.141.250,157.240.251.6,53392,443,TCP,52,1
1681228185.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,10130,62
1681228185.0,Unknown,84.17.53.155,10.3.141.250,9993,9993,UDP,657,1
1681228185.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,3376,4
1681228185.0,chrome,10.3.141.250,34.230.156.70,41036,443,TCP,52,1
1681228185.0,Unknown,10.3.141.250,66.22.243.166,58037,50005,UDP,1409,11
1681228185.0,chrome,34.230.156.70,10.3.141.250,443,41036,TCP,52,1
1681228185.0,chrome,34.230.156.70,10.3.141.250,443,41044,TCP,52,1
1681228185.0,Discord,162.159.130.235,10.3.141.250,443,37234,TCP,52,1
1681228185.0,chrome,10.3.141.250,79.134.129.147,33479,443,UDP,299,1
1681228185.0,chrome,79.134.129.147,10.3.141.250,443,33479,UDP,1336,2
1681228185.0,chrome,10.3.141.250,157.240.251.6,53392,443,TCP,327,3
1681228185.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,334,1
1681228185.0,chrome,157.240.251.11,10.3.141.250,443,36274,TCP,188,3
1681228185.0,chrome,10.3.141.250,157.240.251.11,36274,443,TCP,2864,2
1681228185.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,63,1
1681228185.0,chrome,10.3.141.250,142.250.185.174,47428,443,UDP,1274,1
1681228185.0,Unknown,52.182.143.211,10.3.141.250,443,38108,TCP,642,3
1681228185.0,chrome,142.250.185.174,10.3.141.250,443,47428,UDP,417,1
1681228185.0,Unknown,10.3.141.250,52.182.143.211,38108,443,TCP,40,1
1681228185.0,chrome,157.240.251.6,10.3.141.250,443,59464,UDP,2596,3
1681228185.0,chrome,157.240.251.6,10.3.141.250,443,53392,TCP,82,1
1681228185.0,Unknown,52.182.143.211,10.3.141.250,443,38116,TCP,52,1
1681228185.0,Unknown,10.3.141.250,52.182.143.211,38116,443,TCP,597,2
1681228190.0,chrome,10.3.141.250,157.240.251.6,53392,443,TCP,752,5
1681228190.0,Unknown,66.22.243.166,10.3.141.250,50005,58037,UDP,16046,86
1681228190.0,chrome,157.240.251.6,10.3.141.250,443,53392,TCP,2205,4
1681228190.0,Unknown,52.182.143.211,10.3.141.250,443,38116,TCP,511,1
1681228190.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,1360,4
1681228190.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,4728,6
1681228190.0,Unknown,10.3.141.250,239.255.255.250,41754,1900,UDP,200,1
1681228190.0,Unknown,52.182.143.211,10.3.141.250,443,49174,TCP,5229,5
1681228190.0,chrome,10.3.141.250,157.240.251.6,42212,443,TCP,84,1
1681228190.0,Unknown,10.3.141.250,66.22.243.166,37526,50005,UDP,168,2
1681228190.0,Unknown,66.22.243.166,10.3.141.250,50005,37526,UDP,2371,13
1681228190.0,chrome,10.3.141.250,157.240.251.6,42224,443,TCP,84,1
1681228190.0,chrome,10.3.141.250,157.240.251.9,48662,443,UDP,127,1
1681228190.0,chrome,157.240.251.9,10.3.141.250,443,48662,UDP,1336,2
1681228195.0,Unknown,66.22.243.166,10.3.141.250,50005,37526,UDP,9638,62
1681228195.0,chrome,10.3.141.250,157.240.251.35,56190,443,UDP,5945,5
1681228195.0,Unknown,157.240.251.6,10.3.141.250,443,53392,TCP,5482,6
1681228195.0,chrome,157.240.251.35,10.3.141.250,443,56190,UDP,676,3
1681228195.0,chrome,157.240.251.6,10.3.141.250,443,51044,TCP,94,1
1681228195.0,Unknown,10.3.141.250,157.240.251.6,53392,443,TCP,405,3
1681228195.0,chrome,157.240.251.9,10.3.141.250,443,41874,UDP,696,2
1681228195.0,Unknown,157.240.251.6,10.3.141.250,443,42212,TCP,381,2
1681228195.0,Unknown,157.240.251.11,10.3.141.250,443,36274,TCP,764,2
1681228195.0,chrome,185.199.108.154,10.3.141.250,443,37126,TCP,52,1
1681228195.0,Unknown,10.3.141.250,157.240.251.11,36274,443,TCP,2182,2
1681228195.0,Unknown,157.240.251.6,10.3.141.250,443,42224,TCP,52,1
1681228195.0,chrome,10.3.141.250,142.250.186.163,41122,443,UDP,60,1
1681228195.0,chrome,172.217.16.142,10.3.141.250,443,49522,UDP,1437,4
1681228195.0,chrome,10.3.141.250,172.217.16.142,49522,443,UDP,59,1
1681228195.0,chrome,10.3.141.250,142.250.181.246,42225,443,UDP,1278,1
1681228195.0,chrome,176.9.140.164,10.3.141.250,443,41186,TCP,52,1
1681228195.0,Unknown,10.3.141.1,10.3.141.250,53,35327,UDP,166,1
1681228195.0,chrome,79.134.129.204,10.3.141.250,443,60389,UDP,52,1
1681228195.0,Unknown,34.230.156.70,10.3.141.250,443,41044,TCP,233,3
1681228195.0,Unknown,10.3.141.250,10.3.141.1,58123,53,UDP,59,1
1681228200.0,Unknown,66.22.243.166,10.3.141.250,50005,37526,UDP,6184,41
1681228200.0,chrome,10.3.141.250,79.134.129.205,58084,443,UDP,60,1
1681228200.0,chrome,79.134.129.205,10.3.141.250,443,58084,UDP,1278,1
1681228200.0,chrome,142.250.186.163,10.3.141.250,443,44720,TCP,1014,1
1681228200.0,Unknown,10.3.141.250,66.22.243.166,37526,50005,UDP,429,4
1681228200.0,chrome,172.217.18.110,10.3.141.250,443,45008,TCP,112,2
1681228200.0,chrome,10.3.141.250,172.217.18.110,45008,443,TCP,621,2
1681228200.0,chrome,188.114.97.3,10.3.141.250,443,57652,TCP,481,2
1681228200.0,chrome,10.3.141.250,188.114.97.3,57652,443,TCP,87,1
1681228200.0,chrome,142.250.185.170,10.3.141.250,443,42250,TCP,52,1
1681228200.0,Unknown,10.3.141.1,10.3.141.250,53,36863,UDP,177,1
1681228200.0,chrome,52.219.176.74,10.3.141.250,443,59906,TCP,1667,3
1681228200.0,chrome,142.250.186.100,10.3.141.250,443,53290,TCP,60,1
1681228200.0,chrome,10.3.141.250,142.250.186.100,53290,443,TCP,621,2
1681228200.0,chrome,142.250.185.214,10.3.141.250,443,44192,TCP,1452,1
1681228200.0,chrome,10.3.141.250,140.82.121.6,58336,443,TCP,1030,5
1681228200.0,chrome,140.82.121.6,10.3.141.250,443,58336,TCP,1242,4
1681228200.0,Unknown,10.3.141.1,10.3.141.250,53,49438,UDP,121,1
1681228200.0,chrome,10.3.141.250,140.82.121.4,58708,443,TCP,60,1
1681228200.0,chrome,140.82.121.4,10.3.141.250,443,58708,TCP,1711,4
1681228200.0,Unknown,10.3.141.250,10.3.141.1,35636,53,UDP,146,2
1681228200.0,Unknown,10.3.141.1,10.3.141.250,53,35636,UDP,89,1
1681241070.0,chrome,157.240.251.6,10.3.141.250,443,32842,TCP,837,1
1681241070.0,chrome,10.3.141.250,157.240.251.6,32842,443,TCP,52,1
1681241070.0,chrome,10.3.141.250,10.3.141.1,50450,53,UDP,126,2
1681241070.0,chrome,10.3.141.1,10.3.141.250,53,50450,UDP,374,1
1681241070.0,Unknown,10.3.141.1,10.3.141.250,53,50450,UDP,386,1
1681241070.0,chrome,10.3.141.250,157.240.251.6,47356,443,UDP,3927,10
1681241070.0,chrome,157.240.251.6,10.3.141.250,443,47356,UDP,5877,13
1681241070.0,chrome,10.3.141.250,176.9.140.164,54978,443,TCP,52,1
1681241070.0,chrome,176.9.140.164,10.3.141.250,443,54978,TCP,52,1
1681241075.0,Unknown,10.3.141.1,10.3.141.250,36468,38138,UDP,56,1
1681241075.0,Unknown,10.3.141.1,10.3.141.250,36468,58822,UDP,56,1
1681241075.0,Unknown,10.3.141.1,10.3.141.250,36468,9993,UDP,56,1
1681241075.0,Unknown,10.3.141.250,10.3.141.1,9993,36468,UDP,65,1
1681241075.0,Unknown,10.3.141.1,10.3.141.250,36590,9993,UDP,56,1
1681241075.0,Unknown,10.3.141.250,10.3.141.1,9993,36590,UDP,65,1
1681241075.0,Unknown,10.3.141.250,10.3.141.1,58822,36468,UDP,65,1
1681241075.0,Unknown,10.3.141.250,10.3.141.1,38138,36468,UDP,65,1
1681241075.0,Unknown,10.3.141.1,10.3.141.250,36590,58822,UDP,56,1
1681241075.0,Unknown,10.3.141.250,10.3.141.1,58822,36590,UDP,65,1
1681241075.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241075.0,chrome,10.3.141.250,157.240.251.6,32848,443,TCP,136,2
1681241075.0,chrome,10.3.141.250,157.240.251.11,44820,443,TCP,133,2
1681241075.0,chrome,157.240.251.11,10.3.141.250,443,44820,TCP,129,2
1681241075.0,chrome,157.240.251.6,10.3.141.250,443,32848,TCP,80,1
1681241075.0,chrome,10.3.141.250,18.66.122.92,43774,443,TCP,52,1
1681241075.0,chrome,10.3.141.250,79.134.129.205,54587,443,UDP,1163,4
1681241075.0,chrome,79.134.129.205,10.3.141.250,443,54587,UDP,32153,27
1681241075.0,Unknown,52.182.143.208,10.3.141.250,443,41986,TCP,3774,8
1681241075.0,Unknown,10.3.141.250,52.182.143.208,41986,443,TCP,8835,8
1681241075.0,chrome,10.3.141.250,52.205.85.131,57178,443,TCP,52,1
1681241075.0,chrome,10.3.141.250,52.205.85.131,57164,443,TCP,52,1
1681241075.0,chrome,52.205.85.131,10.3.141.250,443,57178,TCP,52,1
1681241075.0,chrome,52.205.85.131,10.3.141.250,443,57164,TCP,52,1
1681241080.0,Unknown,10.3.141.1,10.3.141.250,9993,58822,UDP,317,4
1681241080.0,Unknown,10.3.141.1,10.3.141.250,9993,38138,UDP,317,4
1681241080.0,Unknown,10.3.141.1,10.3.141.250,9993,9993,UDP,317,4
1681241080.0,Unknown,10.3.141.250,10.3.141.1,9993,9993,UDP,560,4
1681241080.0,Unknown,10.3.141.250,10.3.141.1,58822,9993,UDP,560,4
1681241080.0,Unknown,10.3.141.250,10.3.141.1,38138,9993,UDP,686,5
1681241080.0,Unknown,10.3.141.1,10.3.141.250,36590,38138,UDP,1121,4
1681241080.0,Unknown,10.3.141.250,10.3.141.1,38138,36590,UDP,255,3
1681241080.0,Unknown,10.3.141.250,84.17.53.155,58822,9993,UDP,244,4
1681241080.0,Unknown,10.3.141.250,10.3.141.1,55442,53,UDP,156,2
1681241080.0,Unknown,10.3.141.1,10.3.141.250,53,55442,UDP,612,2
1681241080.0,code,10.3.141.250,52.182.143.208,49052,443,TCP,657,3
1681241080.0,code,52.182.143.208,10.3.141.250,443,49052,TCP,52,1
1681241080.0,Unknown,52.182.143.208,10.3.141.250,443,49052,TCP,5350,8
1681241080.0,Unknown,10.3.141.250,52.182.143.208,49052,443,TCP,7902,8
1681241080.0,Unknown,35.209.189.184,10.3.141.250,52672,38138,UDP,56,1
1681241080.0,Unknown,10.3.141.250,35.209.189.184,38138,52672,UDP,65,1
